trainig_args.mod:  1.5B
[WARNING] Please, check seq_len: 256
get pretrain_model
no model_name_or_path
!!!!!!!!!!!!!!!!!!!Model parameters:  1.450638473033905
stpes_per_epoch:  1966029
train_epochs:  1
Initial compilation. This might take some minutes...
final_time:  159.28319430351257
final_time:  0.026094913482666016
final_time:  0.029933929443359375
final_time:  0.026360511779785156
final_time:  0.025157690048217773
final_time:  0.02331995964050293
final_time:  0.025347232818603516
final_time:  0.024213075637817383
final_time:  0.024982452392578125
final_time:  0.0243532657623291
final_time:  0.024525880813598633
final_time:  0.024984359741210938
final_time:  0.02485346794128418
final_time:  0.024674177169799805
final_time:  0.024280786514282227
final_time:  0.024273395538330078
final_time:  0.3558542728424072
final_time:  0.028339147567749023
final_time:  0.025062084197998047
final_time:  0.023246288299560547
final_time:  0.02342963218688965
final_time:  0.023707151412963867
final_time:  0.023384809494018555
final_time:  0.02313089370727539
final_time:  0.02361750602722168
final_time:  0.02380824089050293
final_time:  0.023548603057861328
final_time:  0.02313542366027832
final_time:  0.0223691463470459
final_time:  0.025424718856811523
final_time:  0.0435185432434082
final_time:  0.04039597511291504
final_time:  0.044736385345458984
final_time:  0.3949580192565918
final_time:  0.03773188591003418
final_time:  0.032398223876953125
final_time:  0.02731609344482422
final_time:  0.032935380935668945
final_time:  0.04892420768737793
final_time:  0.03741312026977539
final_time:  0.02694249153137207
final_time:  0.0253751277923584
final_time:  0.02531147003173828
final_time:  0.02429032325744629
final_time:  0.025020599365234375
final_time:  0.03924965858459473
final_time:  0.04254555702209473
final_time:  0.03664660453796387
final_time:  0.03604936599731445
final_time:  0.032692670822143555
final_time:  0.03273296356201172
final_time:  0.39708423614501953
final_time:  0.02777266502380371
final_time:  0.02532649040222168
final_time:  0.028828144073486328
final_time:  0.02550816535949707
final_time:  0.025269508361816406
final_time:  0.025372982025146484
final_time:  0.027307748794555664
final_time:  0.026723384857177734
final_time:  0.025319337844848633
final_time:  0.02588653564453125
final_time:  0.028492450714111328
final_time:  0.028330326080322266
final_time:  0.03751635551452637
final_time:  0.04486584663391113
final_time:  0.038874149322509766
final_time:  0.035436391830444336
final_time:  0.37749171257019043
final_time:  0.03472900390625
final_time:  0.038233280181884766
final_time:  0.02962040901184082
final_time:  0.028370141983032227
final_time:  0.02529144287109375
final_time:  0.029974699020385742
final_time:  0.03554558753967285
final_time:  0.038236141204833984
final_time:  0.03162574768066406
final_time:  0.03154277801513672
final_time:  0.030742645263671875
final_time:  0.03531765937805176
final_time:  0.04339170455932617
final_time:  0.03661084175109863
final_time:  0.032468557357788086
final_time:  0.033345699310302734
final_time:  0.3533899784088135
final_time:  0.04194068908691406
final_time:  0.038413286209106445
final_time:  0.03805947303771973
final_time:  0.04228043556213379
final_time:  0.036391258239746094
final_time:  0.0312955379486084
final_time:  0.04019594192504883
final_time:  0.030208587646484375
final_time:  0.027872800827026367
final_time:  0.029946327209472656
final_time:  0.029316186904907227
final_time:  0.02860426902770996
final_time:  0.025885581970214844
final_time:  0.02783036231994629
final_time:  0.0379488468170166
final_time:  0.028130769729614258
final_time:  1.2995424270629883
final_time:  0.04276084899902344
final_time:  0.03205561637878418
final_time:  0.040788888931274414
final_time:  0.044684410095214844
final_time:  0.039867401123046875
final_time:  0.04371500015258789
final_time:  0.04069375991821289
final_time:  0.034041404724121094
final_time:  0.0294036865234375
final_time:  0.027853012084960938
final_time:  0.030762910842895508
final_time:  0.030438661575317383
final_time:  0.027006864547729492
final_time:  0.027297258377075195
final_time:  0.031381845474243164
final_time:  0.029258251190185547
final_time:  0.3641529083251953
final_time:  0.02880549430847168
final_time:  0.025882244110107422
final_time:  0.02595067024230957
final_time:  0.02528548240661621
final_time:  0.02551436424255371
final_time:  0.028147459030151367
final_time:  0.02649521827697754
final_time:  0.026160001754760742
final_time:  0.024970531463623047
final_time:  0.023863554000854492
final_time:  0.02525639533996582
final_time:  0.025121688842773438
final_time:  0.02674579620361328
final_time:  0.02438521385192871
final_time:  0.02547740936279297
final_time:  0.025241851806640625
final_time:  0.3275744915008545
final_time:  0.0292356014251709
final_time:  0.0264437198638916
final_time:  0.02550792694091797
final_time:  0.024783849716186523
final_time:  0.023916006088256836
final_time:  0.02678513526916504
final_time:  0.024570703506469727
final_time:  0.02494049072265625
final_time:  0.024384021759033203
final_time:  0.03560376167297363
final_time:  0.027496337890625
final_time:  0.027297019958496094
final_time:  0.025796890258789062
final_time:  0.025748729705810547
final_time:  0.026223421096801758
final_time:  0.02562260627746582
final_time:  0.33376526832580566
final_time:  0.026002883911132812
final_time:  0.024871110916137695
final_time:  0.024002552032470703
final_time:  0.024487733840942383
final_time:  0.024482011795043945
final_time:  0.024999141693115234
final_time:  0.0236818790435791
final_time:  0.024611949920654297
final_time:  0.025110721588134766
final_time:  0.02482748031616211
final_time:  0.024322032928466797
final_time:  0.026149511337280273
final_time:  0.024910926818847656
final_time:  0.02427220344543457
final_time:  0.023488998413085938
final_time:  0.025214672088623047
final_time:  0.3303866386413574
final_time:  0.02570962905883789
final_time:  0.024480581283569336
final_time:  0.026380062103271484
final_time:  0.025694847106933594
final_time:  0.024685382843017578
final_time:  0.022811412811279297
final_time:  0.02534341812133789
final_time:  0.026849746704101562
final_time:  0.024751663208007812
final_time:  0.02399420738220215
final_time:  0.02510356903076172
final_time:  0.027141094207763672
final_time:  0.025201082229614258
final_time:  0.023563861846923828
final_time:  0.02459263801574707
final_time:  0.0248563289642334
final_time:  0.33039426803588867
final_time:  0.026493310928344727
final_time:  0.025323152542114258
final_time:  0.02538013458251953
final_time:  0.025293827056884766
final_time:  0.023741960525512695
final_time:  0.02504730224609375
final_time:  0.024817705154418945
final_time:  0.02412867546081543
final_time:  0.02341151237487793
final_time:  0.02603292465209961
final_time:  0.025181055068969727
final_time:  0.024925708770751953
final_time:  0.02727508544921875
final_time:  0.025261402130126953
final_time:  0.025447368621826172
final_time:  0.02585124969482422
final_time:  0.32982492446899414
final_time:  0.02841019630432129
final_time:  0.025619029998779297
final_time:  0.02512335777282715
final_time:  0.025582551956176758
final_time:  0.02706623077392578
final_time:  0.025758743286132812
final_time:  0.024663209915161133
final_time:  0.0244905948638916
final_time:  0.023840665817260742
final_time:  0.026037216186523438
final_time:  0.023405790328979492
final_time:  0.024489879608154297
final_time:  0.027693510055541992
final_time:  0.04517626762390137
final_time:  0.041289567947387695
final_time:  0.0403745174407959
final_time:  0.47657227516174316
final_time:  0.033637285232543945
final_time:  0.031382083892822266
final_time:  0.03377890586853027
final_time:  0.031087160110473633
final_time:  0.03467273712158203
final_time:  0.03198647499084473
final_time:  0.03367042541503906
final_time:  0.035481929779052734
final_time:  0.03247833251953125
final_time:  0.031324148178100586
final_time:  0.031067609786987305
final_time:  0.03470158576965332
final_time:  0.03394436836242676
final_time:  0.031946420669555664
final_time:  0.044792890548706055
final_time:  0.03815102577209473
final_time:  0.5423753261566162
final_time:  0.03841972351074219
final_time:  0.03323864936828613
final_time:  0.030915021896362305
final_time:  0.030991792678833008
final_time:  0.0306704044342041
final_time:  0.03120589256286621
final_time:  0.030757427215576172
final_time:  0.030826330184936523
final_time:  0.03200578689575195
final_time:  0.03076028823852539
final_time:  0.031030654907226562
final_time:  0.030934810638427734
final_time:  0.030049800872802734
final_time:  0.031310081481933594
final_time:  0.031171083450317383
final_time:  0.032529592514038086
final_time:  0.41535210609436035
final_time:  0.03194165229797363
final_time:  0.03119659423828125
final_time:  0.031245708465576172
final_time:  0.031198740005493164
final_time:  0.030966997146606445
final_time:  0.0317227840423584
final_time:  0.032462120056152344
final_time:  0.03067612648010254
final_time:  0.030420780181884766
final_time:  0.03526926040649414
final_time:  0.031652212142944336
final_time:  0.041922569274902344
final_time:  0.04236125946044922
final_time:  0.04009866714477539
final_time:  0.03870749473571777
final_time:  0.044165611267089844
final_time:  0.44284963607788086
final_time:  0.0329132080078125
final_time:  0.030260562896728516
final_time:  0.03429102897644043
final_time:  0.03171682357788086
final_time:  0.03139901161193848
final_time:  0.03095531463623047
final_time:  0.03336620330810547
final_time:  0.03167867660522461
final_time:  0.03169393539428711
final_time:  0.03838610649108887
final_time:  0.032799720764160156
final_time:  0.03197026252746582
final_time:  0.03239607810974121
final_time:  0.03121161460876465
final_time:  0.03211212158203125
final_time:  0.03159832954406738
final_time:  0.43463778495788574
final_time:  0.03458690643310547
final_time:  0.0325009822845459
final_time:  0.03166055679321289
final_time:  0.0316922664642334
final_time:  0.030404329299926758
final_time:  0.03295731544494629
final_time:  0.031189441680908203
final_time:  0.030398845672607422
final_time:  0.03019547462463379
final_time:  0.03480410575866699
final_time:  0.029692649841308594
final_time:  0.030966758728027344
final_time:  0.0328061580657959
final_time:  0.03328847885131836
final_time:  0.03147625923156738
final_time:  0.03883242607116699
final_time:  0.4600980281829834
final_time:  0.12470102310180664
final_time:  0.03393411636352539
final_time:  0.032018184661865234
final_time:  0.0319209098815918
final_time:  0.03230094909667969
final_time:  0.03731250762939453
final_time:  0.03959941864013672
final_time:  0.0419003963470459
final_time:  0.04327511787414551
final_time:  0.03274059295654297
final_time:  0.031063079833984375
final_time:  0.03640413284301758
final_time:  0.04101300239562988
final_time:  0.03370547294616699
final_time:  0.032559871673583984
final_time:  0.03241729736328125
final_time:  0.49620652198791504
final_time:  0.03505682945251465
final_time:  0.03202080726623535
final_time:  0.0334172248840332
final_time:  0.03253173828125
final_time:  0.0328526496887207
final_time:  0.03096914291381836
final_time:  0.03197169303894043
final_time:  0.032936811447143555
final_time:  0.03349924087524414
final_time:  0.03165030479431152
final_time:  0.03344583511352539
final_time:  0.03428792953491211
final_time:  0.03214406967163086
final_time:  0.03126716613769531
final_time:  0.03206372261047363
final_time:  0.03914070129394531
final_time:  0.4307429790496826
final_time:  0.03550457954406738
final_time:  0.03448891639709473
final_time:  0.03302145004272461
final_time:  0.04106402397155762
final_time:  0.04220414161682129
final_time:  0.04304790496826172
final_time:  0.041690826416015625
final_time:  0.04229307174682617
final_time:  0.041918039321899414
final_time:  0.03281664848327637
final_time:  0.03281998634338379
final_time:  0.032495737075805664
final_time:  0.03210115432739258
final_time:  0.03377270698547363
final_time:  0.03360271453857422
final_time:  0.03302335739135742
final_time:  0.41620874404907227
final_time:  0.034948110580444336
final_time:  0.03278756141662598
final_time:  0.03291726112365723
final_time:  0.033341407775878906
final_time:  0.03327441215515137
final_time:  0.032903194427490234
final_time:  0.03153514862060547
final_time:  0.03253507614135742
final_time:  0.03195500373840332
final_time:  0.03254246711730957
final_time:  0.03425478935241699
final_time:  0.032810211181640625
final_time:  0.032086849212646484
final_time:  0.03164362907409668
final_time:  0.03154587745666504
final_time:  0.03250265121459961
final_time:  0.3737204074859619
final_time:  0.02672433853149414
final_time:  0.02456498146057129
final_time:  0.02632451057434082
final_time:  0.025693893432617188
final_time:  0.024881601333618164
final_time:  0.02451491355895996
final_time:  0.025362730026245117
final_time:  0.026175498962402344
final_time:  0.02635478973388672
final_time:  0.024485349655151367
final_time:  0.025377511978149414
final_time:  0.026592254638671875
final_time:  0.025807857513427734
final_time:  0.024416208267211914
final_time:  0.02500462532043457
final_time:  0.02553868293762207
final_time:  0.329603910446167
final_time:  0.02744746208190918
final_time:  0.026849746704101562
final_time:  0.025308847427368164
final_time:  0.02556586265563965
final_time:  0.025002479553222656
final_time:  0.02521681785583496
final_time:  0.026843547821044922
final_time:  0.025411367416381836
final_time:  0.024920940399169922
final_time:  0.025317907333374023
final_time:  0.02484130859375
final_time:  0.04207038879394531
final_time:  0.023983001708984375
final_time:  0.02448558807373047
final_time:  0.025374650955200195
final_time:  0.02671194076538086
final_time:  0.32419657707214355
final_time:  0.027063369750976562
final_time:  0.025376319885253906
final_time:  0.024822711944580078
final_time:  0.025938034057617188
final_time:  0.02575397491455078
final_time:  0.02498912811279297
final_time:  0.024876832962036133
final_time:  0.023938894271850586
final_time:  0.025102853775024414
final_time:  0.02496814727783203
final_time:  0.02474355697631836
final_time:  0.025977611541748047
final_time:  0.025340557098388672
final_time:  0.02478504180908203
final_time:  0.02471780776977539
final_time:  0.023828744888305664
final_time:  0.33017468452453613
final_time:  0.026323318481445312
final_time:  0.024598360061645508
final_time:  0.02474498748779297
final_time:  0.024565458297729492
final_time:  0.02428460121154785
final_time:  0.023337125778198242
final_time:  0.0252532958984375
final_time:  0.025275230407714844
final_time:  0.02710890769958496
final_time:  0.024076223373413086
final_time:  0.0249941349029541
final_time:  0.02425861358642578
final_time:  0.024406909942626953
final_time:  0.023385047912597656
final_time:  0.024107694625854492
final_time:  0.02420663833618164
final_time:  0.32831311225891113
final_time:  0.025907039642333984
final_time:  0.024808883666992188
final_time:  0.024225950241088867
final_time:  0.02416205406188965
final_time:  0.028522253036499023
final_time:  0.032677412033081055
final_time:  0.02705860137939453
final_time:  0.025930166244506836
final_time:  0.024791240692138672
final_time:  0.025017738342285156
final_time:  0.02397441864013672
final_time:  0.02493143081665039
final_time:  0.024065494537353516
final_time:  0.024331331253051758
final_time:  0.02472662925720215
final_time:  0.02525043487548828
final_time:  0.3438560962677002
final_time:  0.028429031372070312
final_time:  0.025722265243530273
final_time:  0.024637937545776367
final_time:  0.023506641387939453
final_time:  0.02402663230895996
final_time:  0.02429795265197754
final_time:  0.023933887481689453
final_time:  0.024585485458374023
final_time:  0.024624109268188477
final_time:  0.024328231811523438
final_time:  0.024016857147216797
final_time:  0.024219512939453125
final_time:  0.024477243423461914
final_time:  0.02407360076904297
final_time:  0.024137020111083984
final_time:  0.023403167724609375
final_time:  0.3309910297393799
final_time:  0.025716066360473633
final_time:  0.024634599685668945
final_time:  0.02454209327697754
final_time:  0.024549007415771484
final_time:  0.02486276626586914
final_time:  0.02419567108154297
final_time:  0.024031877517700195
final_time:  0.024542808532714844
final_time:  0.02446579933166504
final_time:  0.024071455001831055
final_time:  0.02519536018371582
final_time:  0.024521350860595703
final_time:  0.025078535079956055
final_time:  0.024554967880249023
final_time:  0.02502274513244629
final_time:  0.024664878845214844
final_time:  0.3291208744049072
final_time:  0.027553796768188477
final_time:  0.02619171142578125
final_time:  0.025194406509399414
final_time:  0.025091886520385742
final_time:  0.024572134017944336
final_time:  0.024628162384033203
final_time:  0.024572372436523438
final_time:  0.025424480438232422
final_time:  0.02472996711730957
final_time:  0.025496721267700195
final_time:  0.02576303482055664
final_time:  0.02608656883239746
final_time:  0.024219989776611328
final_time:  0.024943113327026367
final_time:  0.02485060691833496
final_time:  0.024817705154418945
final_time:  0.3331112861633301
final_time:  0.02739429473876953
final_time:  0.026131391525268555
final_time:  0.02533745765686035
final_time:  0.02416229248046875
final_time:  0.026118993759155273
final_time:  0.025000333786010742
final_time:  0.02509617805480957
final_time:  0.02407526969909668
final_time:  0.024552345275878906
final_time:  0.025037527084350586
final_time:  0.025391578674316406
final_time:  0.024819135665893555
final_time:  0.025395631790161133
final_time:  0.0265500545501709
final_time:  0.02490067481994629
final_time:  0.024773120880126953
final_time:  0.33370184898376465
final_time:  0.02798295021057129
final_time:  0.026001453399658203
final_time:  0.023716211318969727
final_time:  0.025656938552856445
final_time:  0.02540874481201172
final_time:  0.02554941177368164
final_time:  0.02521204948425293
final_time:  0.025720596313476562
final_time:  0.02475118637084961
final_time:  0.02677440643310547
final_time:  0.0241851806640625
final_time:  0.024751663208007812
final_time:  0.02481842041015625
final_time:  0.02485942840576172
